0.000000	4.212225	12.500000
1.000000	4.209355	12.500000
2.000000	4.208078	12.500000
3.000000	4.206988	12.500000
4.000000	4.206015	12.500000
5.000000	4.205126	12.500000
6.000000	4.204302	12.500000
7.000000	4.203529	12.500000
8.000000	4.202799	12.500000
9.000000	4.202104	12.500000
10.000000	4.201440	12.500000
11.000000	4.200803	12.500000
12.000000	4.200190	12.500000
13.000000	4.199597	12.500000
14.000000	4.199023	12.500000
15.000000	4.198466	12.500000
16.000000	4.197924	12.500000
17.000000	4.197397	12.500000
18.000000	4.196882	12.500000
19.000000	4.196379	12.500000
20.000000	4.195886	12.500000
21.000000	4.195404	12.500000
22.000000	4.194931	12.500000
23.000000	4.194467	12.500000
24.000000	4.194010	12.500000
25.000000	4.193561	12.500000
26.000000	4.193120	12.500000
27.000000	4.192684	12.500000
28.000000	4.192255	12.500000
29.000000	4.191832	12.500000
30.000000	4.191414	12.500000
31.000000	4.191001	12.500000
32.000000	4.190593	12.500000
33.000000	4.190190	12.500000
34.000000	4.189791	12.500000
35.000000	4.189396	12.500000
36.000000	4.189005	12.500000
37.000000	4.188618	12.500000
38.000000	4.188234	12.500000
39.000000	4.187853	12.500000
40.000000	4.187476	12.500000
41.000000	4.187102	12.500000
42.000000	4.186730	12.500000
43.000000	4.186362	12.500000
44.000000	4.185996	12.500000
45.000000	4.185633	12.500000
46.000000	4.185272	12.500000
47.000000	4.184913	12.500000
48.000000	4.184557	12.500000
49.000000	4.184202	12.500000
50.000000	4.183850	12.500000
51.000000	4.183500	12.500000
52.000000	4.183151	12.500000
53.000000	4.182805	12.500000
54.000000	4.182460	12.500000
55.000000	4.182117	12.500000
56.000000	4.181776	12.500000
57.000000	4.181436	12.500000
58.000000	4.181097	12.500000
59.000000	4.180761	12.500000
60.000000	4.180425	12.500000
61.000000	4.180091	12.500000
62.000000	4.179758	12.500000
63.000000	4.179427	12.500000
64.000000	4.179097	12.500000
65.000000	4.178768	12.500000
66.000000	4.178440	12.500000
67.000000	4.178113	12.500000
68.000000	4.177787	12.500000
69.000000	4.177463	12.500000
70.000000	4.177139	12.500000
71.000000	4.176817	12.500000
72.000000	4.176495	12.500000
73.000000	4.176174	12.500000
74.000000	4.175855	12.500000
75.000000	4.175536	12.500000
76.000000	4.175218	12.500000
77.000000	4.174901	12.500000
78.000000	4.174584	12.500000
79.000000	4.174269	12.500000
80.000000	4.173954	12.500000
81.000000	4.173640	12.500000
82.000000	4.173326	12.500000
83.000000	4.173014	12.500000
84.000000	4.172702	12.500000
85.000000	4.172391	12.500000
86.000000	4.172080	12.500000
87.000000	4.171770	12.500000
88.000000	4.171461	12.500000
89.000000	4.171152	12.500000
90.000000	4.170844	12.500000
91.000000	4.170536	12.500000
92.000000	4.170229	12.500000
93.000000	4.169923	12.500000
94.000000	4.169617	12.500000
95.000000	4.169311	12.500000
96.000000	4.169007	12.500000
97.000000	4.168702	12.500000
98.000000	4.168398	12.500000
99.000000	4.168095	12.500000
100.000000	4.167792	12.500000
101.000000	4.167489	12.500000
102.000000	4.167187	12.500000
103.000000	4.166885	12.500000
104.000000	4.166584	12.500000
105.000000	4.166283	12.500000
106.000000	4.165982	12.500000
107.000000	4.165682	12.500000
108.000000	4.165383	12.500000
109.000000	4.165083	12.500000
110.000000	4.164784	12.500000
111.000000	4.164485	12.500000
112.000000	4.164188	12.500000
113.000000	4.163897	12.500000
114.000000	4.163616	12.500000
115.000000	4.163341	12.500000
116.000000	4.163076	12.500000
117.000000	4.162823	12.500000
118.000000	4.162584	12.500000
119.000000	4.162365	12.500000
120.000000	4.162149	12.500000
121.000000	4.161934	12.500000
122.000000	4.161719	12.500000
123.000000	4.161503	12.500000
124.000000	4.161289	12.500000
125.000000	4.161074	12.500000
126.000000	4.160859	12.500000
127.000000	4.160645	12.500000
128.000000	4.160431	12.500000
129.000000	4.160217	12.500000
130.000000	4.160003	12.500000
131.000000	4.159790	12.500000
132.000000	4.159576	12.500000
133.000000	4.159363	12.500000
134.000000	4.159149	12.500000
135.000000	4.158936	12.500000
136.000000	4.158724	12.500000
137.000000	4.158511	12.500000
138.000000	4.158298	12.500000
139.000000	4.158086	12.500000
140.000000	4.157873	12.500000
141.000000	4.157661	12.500000
142.000000	4.157449	12.500000
143.000000	4.157237	12.500000
144.000000	4.157025	12.500000
145.000000	4.156813	12.500000
146.000000	4.156601	12.500000
147.000000	4.156390	12.500000
148.000000	4.156178	12.500000
149.000000	4.155967	12.500000
150.000000	4.155756	12.500000
151.000000	4.155545	12.500000
152.000000	4.155333	12.500000
153.000000	4.155123	12.500000
154.000000	4.154912	12.500000
155.000000	4.154701	12.500000
156.000000	4.154490	12.500000
157.000000	4.154280	12.500000
158.000000	4.154069	12.500000
159.000000	4.153859	12.500000
160.000000	4.153648	12.500000
161.000000	4.153438	12.500000
162.000000	4.153228	12.500000
163.000000	4.153018	12.500000
164.000000	4.152808	12.500000
165.000000	4.152598	12.500000
166.000000	4.152388	12.500000
167.000000	4.152178	12.500000
168.000000	4.151968	12.500000
169.000000	4.151758	12.500000
170.000000	4.151549	12.500000
171.000000	4.151339	12.500000
172.000000	4.151130	12.500000
173.000000	4.150920	12.500000
174.000000	4.150711	12.500000
175.000000	4.150501	12.500000
176.000000	4.150292	12.500000
177.000000	4.150083	12.500000
178.000000	4.149874	12.500000
179.000000	4.149665	12.500000
180.000000	4.149456	12.500000
181.000000	4.149247	12.500000
182.000000	4.149038	12.500000
183.000000	4.148829	12.500000
184.000000	4.148620	12.500000
185.000000	4.148411	12.500000
186.000000	4.148202	12.500000
187.000000	4.147993	12.500000
188.000000	4.147785	12.500000
189.000000	4.147576	12.500000
190.000000	4.147367	12.500000
191.000000	4.147159	12.500000
192.000000	4.146950	12.500000
193.000000	4.146742	12.500000
194.000000	4.146533	12.500000
195.000000	4.146325	12.500000
196.000000	4.146116	12.500000
197.000000	4.145908	12.500000
198.000000	4.145699	12.500000
199.000000	4.145491	12.500000
200.000000	4.145283	12.500000
201.000000	4.145075	12.500000
202.000000	4.144866	12.500000
203.000000	4.144658	12.500000
204.000000	4.144450	12.500000
205.000000	4.144242	12.500000
206.000000	4.144034	12.500000
207.000000	4.143826	12.500000
208.000000	4.143618	12.500000
209.000000	4.143410	12.500000
210.000000	4.143202	12.500000
211.000000	4.142994	12.500000
212.000000	4.142786	12.500000
213.000000	4.142578	12.500000
214.000000	4.142370	12.500000
215.000000	4.142162	12.500000
216.000000	4.141954	12.500000
217.000000	4.141746	12.500000
218.000000	4.141538	12.500000
219.000000	4.141331	12.500000
220.000000	4.141123	12.500000
221.000000	4.140915	12.500000
222.000000	4.140707	12.500000
223.000000	4.140499	12.500000
224.000000	4.140292	12.500000
225.000000	4.140084	12.500000
226.000000	4.139876	12.500000
227.000000	4.139669	12.500000
228.000000	4.139461	12.500000
229.000000	4.139253	12.500000
230.000000	4.139046	12.500000
231.000000	4.138838	12.500000
232.000000	4.138631	12.500000
233.000000	4.138423	12.500000
234.000000	4.138215	12.500000
235.000000	4.138008	12.500000
236.000000	4.137800	12.500000
237.000000	4.137593	12.500000
238.000000	4.137385	12.500000
239.000000	4.137178	12.500000
240.000000	4.136970	12.500000
241.000000	4.136763	12.500000
242.000000	4.136555	12.500000
243.000000	4.136348	12.500000
244.000000	4.136140	12.500000
245.000000	4.135933	12.500000
246.000000	4.135725	12.500000
247.000000	4.135518	12.500000
248.000000	4.135311	12.500000
249.000000	4.135103	12.500000
250.000000	4.134896	12.500000
251.000000	4.134688	12.500000
252.000000	4.134481	12.500000
253.000000	4.134274	12.500000
254.000000	4.134066	12.500000
255.000000	4.133859	12.500000
256.000000	4.133652	12.500000
257.000000	4.133444	12.500000
258.000000	4.133237	12.500000
259.000000	4.133030	12.500000
260.000000	4.132822	12.500000
261.000000	4.132615	12.500000
262.000000	4.132408	12.500000
263.000000	4.132200	12.500000
264.000000	4.131993	12.500000
265.000000	4.131786	12.500000
266.000000	4.131579	12.500000
267.000000	4.131371	12.500000
268.000000	4.131164	12.500000
269.000000	4.130957	12.500000
270.000000	4.130750	12.500000
271.000000	4.130542	12.500000
272.000000	4.130335	12.500000
273.000000	4.130128	12.500000
274.000000	4.129921	12.500000
275.000000	4.129713	12.500000
276.000000	4.129506	12.500000
277.000000	4.129299	12.500000
278.000000	4.129092	12.500000
279.000000	4.128884	12.500000
280.000000	4.128677	12.500000
281.000000	4.128470	12.500000
282.000000	4.128263	12.500000
283.000000	4.128056	12.500000
284.000000	4.127848	12.500000
285.000000	4.127641	12.500000
286.000000	4.127434	12.500000
287.000000	4.127227	12.500000
288.000000	4.127020	12.500000
289.000000	4.126812	12.500000
290.000000	4.126605	12.500000
291.000000	4.126398	12.500000
292.000000	4.126191	12.500000
293.000000	4.125984	12.500000
294.000000	4.125776	12.500000
295.000000	4.125569	12.500000
296.000000	4.125362	12.500000
297.000000	4.125155	12.500000
298.000000	4.124948	12.500000
299.000000	4.124741	12.500000
300.000000	4.124533	12.500000
301.000000	4.124326	12.500000
302.000000	4.124119	12.500000
303.000000	4.123912	12.500000
304.000000	4.123705	12.500000
305.000000	4.123498	12.500000
306.000000	4.123290	12.500000
307.000000	4.123083	12.500000
308.000000	4.122876	12.500000
